[2024-10-12 17:56:00] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-12 17:59:54] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab91a75bc1-65RCrx.tmp
[2024-10-12 17:59:54] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?simply_static_page=8289
[2024-10-12 17:59:54] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?simply_static_page=8289
[2024-10-12 17:59:54] [class-ss-url-fetcher.php:103] Filesize: 119312 bytes
[2024-10-12 17:59:54] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff
[2024-10-12 17:59:54] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff
[2024-10-12 17:59:54] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab91a75bc1-65RCrx.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff
[2024-10-12 17:59:54] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 17:59:54] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 17:59:54] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 17:59:54] [class-ss-page.php:119] Checking Content Identical:1340d028de1a19311eecaf034135703fd2e267ed===. Value: FALSE
[2024-10-12 17:59:54] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2
[2024-10-12 17:59:54] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 915
[2024-10-12 17:59:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab91b0326b-b3DVZP.tmp
[2024-10-12 17:59:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?simply_static_page=8290
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?simply_static_page=8290
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:103] Filesize: 97184 bytes
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab91b0326b-b3DVZP.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2
[2024-10-12 17:59:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 17:59:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 17:59:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 17:59:55] [class-ss-page.php:119] Checking Content Identical:3c98a0d0bf6e60290f69dacd8a3b9850c6995d32===. Value: FALSE
[2024-10-12 17:59:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css
[2024-10-12 17:59:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 915
[2024-10-12 17:59:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab91b734ee-V58s8X.tmp
[2024-10-12 17:59:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css?simply_static_page=8291
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css?simply_static_page=8291
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:103] Filesize: 18074 bytes
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css
[2024-10-12 17:59:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab91b734ee-V58s8X.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css
[2024-10-12 17:59:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 17:59:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 17:59:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 17:59:55] [class-ss-page.php:119] Checking Content Identical:774aebfda01afae3721f7534d33168e384dc50b3===. Value: FALSE
[2024-10-12 17:59:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js
[2024-10-12 17:59:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 915
[2024-10-12 17:59:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab91c56acf-MyvNvb.tmp
[2024-10-12 17:59:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js?simply_static_page=8292
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js?simply_static_page=8292
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:103] Filesize: 95387 bytes
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab91c56acf-MyvNvb.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js
[2024-10-12 17:59:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 17:59:56] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 17:59:56] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 17:59:56] [class-ss-page.php:119] Checking Content Identical:ec1ba8a9b81e332d47daf8769fc13a655717f386===. Value: FALSE
[2024-10-12 17:59:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css
[2024-10-12 17:59:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 915
[2024-10-12 17:59:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab91ccce42-vrq30H.tmp
[2024-10-12 17:59:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?simply_static_page=8293
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?simply_static_page=8293
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:103] Filesize: 16167 bytes
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css
[2024-10-12 17:59:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab91ccce42-vrq30H.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css
[2024-10-12 17:59:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 17:59:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 17:59:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 17:59:57] [class-ss-page.php:119] Checking Content Identical:5532dc7b582004089698f004af4e1648fb4eb37c===. Value: FALSE
[2024-10-12 17:59:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2024-10-12 17:59:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 915
[2024-10-12 17:59:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 17:59:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab91dd4217-EzvG72.tmp
[2024-10-12 17:59:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js?simply_static_page=8294
[2024-10-12 17:59:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js?simply_static_page=8294
[2024-10-12 17:59:58] [class-ss-url-fetcher.php:103] Filesize: 50680 bytes
[2024-10-12 17:59:58] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-12 17:59:58] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2024-10-12 17:59:58] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab91dd4217-EzvG72.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2024-10-12 17:59:58] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 17:59:58] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 17:59:58] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 17:59:58] [class-ss-page.php:119] Checking Content Identical:de789915190f058ddef79a3f064b285ff6b73fac===. Value: FALSE
[2024-10-12 17:59:58] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-10-12 17:59:58] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 915
[2024-10-12 17:59:58] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 17:59:58] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab91e732c0-yfoaYd.tmp
[2024-10-12 17:59:58] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?simply_static_page=8295
[2024-10-12 17:59:58] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?simply_static_page=8295
[2024-10-12 17:59:58] [class-ss-url-fetcher.php:103] Filesize: 75170 bytes
[2024-10-12 17:59:58] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 17:59:58] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-10-12 17:59:58] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab91e732c0-yfoaYd.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-10-12 17:59:58] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 17:59:58] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 17:59:58] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 17:59:59] [class-ss-page.php:119] Checking Content Identical:347a67ecb010b237a0cb177ebacc7918eb2ec3eb===. Value: FALSE
[2024-10-12 17:59:59] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-10-12 17:59:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 915
[2024-10-12 17:59:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 17:59:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab91f2bea0-G547YN.tmp
[2024-10-12 17:59:59] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?simply_static_page=8296
[2024-10-12 17:59:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?simply_static_page=8296
[2024-10-12 17:59:59] [class-ss-url-fetcher.php:103] Filesize: 60889 bytes
[2024-10-12 17:59:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 17:59:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-10-12 17:59:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab91f2bea0-G547YN.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-10-12 17:59:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 17:59:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 17:59:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 17:59:59] [class-ss-page.php:119] Checking Content Identical:b4760a8c1b35798f2994615ef81dc6a6532b82fa===. Value: FALSE
[2024-10-12 18:00:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-10-12 18:00:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 915
[2024-10-12 18:00:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:00:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab920650ac-EuLHeQ.tmp
[2024-10-12 18:00:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?simply_static_page=8297
[2024-10-12 18:00:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?simply_static_page=8297
[2024-10-12 18:00:00] [class-ss-url-fetcher.php:103] Filesize: 1247 bytes
[2024-10-12 18:00:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:00:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-10-12 18:00:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab920650ac-EuLHeQ.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-10-12 18:00:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:00:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:00:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:00:00] [class-ss-page.php:119] Checking Content Identical:cee68d250f111b6ef0b569e939935c596719801d===. Value: FALSE
[2024-10-12 18:00:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-10-12 18:00:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 915
[2024-10-12 18:00:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:00:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab92107f8a-tmHlA3.tmp
[2024-10-12 18:00:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?simply_static_page=8298
[2024-10-12 18:00:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?simply_static_page=8298
[2024-10-12 18:00:01] [class-ss-url-fetcher.php:103] Filesize: 1190 bytes
[2024-10-12 18:00:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:00:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-10-12 18:00:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab92107f8a-tmHlA3.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-10-12 18:00:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:00:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:00:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:00:01] [class-ss-page.php:119] Checking Content Identical:7c4a8fb368045a4e5c7ade5618818998a727dad2===. Value: FALSE
